TransactionNo,Items,DateTime,Daypart,DayType,Season
9419,Coke,2017-05-04 13:35:05,Afternoon,Weekday,Winter
9419,Chicken Stew,2017-05-04 13:35:05,Afternoon,Weekday,Winter
9419,Tiffin,2017-05-04 13:35:05,Afternoon,Weekday,Winter
9420,Coffee,2017-05-04 13:49:46,Afternoon,Weekday,Winter
9420,Muffin,2017-05-04 13:49:46,Afternoon,Weekday,Winter
9420,Salad,2017-05-04 13:49:46,Afternoon,Weekday,Winter
9420,Extra Salami or Feta,2017-05-04 13:49:46,Afternoon,Weekday,Winter
9421,Cake,2017-05-04 14:00:23,Afternoon,Weekday,Winter
9422,Bread,2017-05-04 14:15:03,Afternoon,Weekday,Winter
9422,Drinking chocolate spoons ,2017-05-04 14:15:03,Afternoon,Weekday,Winter
9423,Coffee,2017-05-04 14:20:24,Afternoon,Weekday,Winter
9423,Salad,2017-05-04 14:20:24,Afternoon,Weekday,Winter
9423,Sandwich,2017-05-04 14:20:24,Afternoon,Weekday,Winter
9423,Cake,2017-05-04 14:20:24,Afternoon,Weekday,Winter
9424,Cookies,2017-05-04 14:30:07,Afternoon,Weekday,Winter
9424,Cake,2017-05-04 14:30:07,Afternoon,Weekday,Winter
9424,Coffee,2017-05-04 14:30:07,Afternoon,Weekday,Winter
9425,Juice,2017-05-04 14:33:58,Afternoon,Weekday,Winter
9425,Coke,2017-05-04 14:33:58,Afternoon,Weekday,Winter
9425,Sandwich,2017-05-04 14:33:58,Afternoon,Weekday,Winter
9425,Sandwich,2017-05-04 14:33:58,Afternoon,Weekday,Winter
9425,Cake,2017-05-04 14:33:58,Afternoon,Weekday,Winter
9425,Tiffin,2017-05-04 14:33:58,Afternoon,Weekday,Winter
9426,Cake,2017-05-04 14:38:44,Afternoon,Weekday,Winter
9426,Coffee,2017-05-04 14:38:44,Afternoon,Weekday,Winter
9426,Hot chocolate,2017-05-04 14:38:44,Afternoon,Weekday,Winter
9427,Bread,2017-05-04 14:42:43,Afternoon,Weekday,Winter
9427,Sandwich,2017-05-04 14:42:43,Afternoon,Weekday,Winter
9428,Baguette,2017-05-04 14:44:39,Afternoon,Weekday,Winter
9428,Hot chocolate,2017-05-04 14:44:39,Afternoon,Weekday,Winter
9429,Bread,2017-05-04 14:49:05,Afternoon,Weekday,Winter
9429,Jammie Dodgers,2017-05-04 14:49:05,Afternoon,Weekday,Winter
9430,Farm House,2017-05-04 15:17:29,Afternoon,Weekday,Winter
9430,Baguette,2017-05-04 15:17:29,Afternoon,Weekday,Winter
9431,Pastry,2017-05-04 15:27:29,Afternoon,Weekday,Winter
9432,Coke,2017-05-04 15:32:13,Afternoon,Weekday,Winter
9433,Bread,2017-05-04 15:33:41,Afternoon,Weekday,Winter
9433,Coffee,2017-05-04 15:33:41,Afternoon,Weekday,Winter
9434,Scandinavian,2017-05-04 15:47:27,Afternoon,Weekday,Winter
9435,Cookies,2017-05-04 15:48:24,Afternoon,Weekday,Winter
9436,Coffee,2017-05-04 15:49:51,Afternoon,Weekday,Winter
9436,Cake,2017-05-04 15:49:51,Afternoon,Weekday,Winter
9437,Cookies,2017-05-04 15:53:16,Afternoon,Weekday,Winter
9437,Muffin,2017-05-04 15:53:16,Afternoon,Weekday,Winter
9437,Tea,2017-05-04 15:53:16,Afternoon,Weekday,Winter
9437,Spanish Brunch,2017-05-04 15:53:16,Afternoon,Weekday,Winter
9437,Soup,2017-05-04 15:53:16,Afternoon,Weekday,Winter
9438,Bread,2017-05-04 16:07:34,Afternoon,Weekday,Winter
9438,Truffles,2017-05-04 16:07:34,Afternoon,Weekday,Winter
9438,Cake,2017-05-04 16:07:34,Afternoon,Weekday,Winter
9438,Bread,2017-05-04 16:07:34,Afternoon,Weekday,Winter
9439,Bread,2017-05-04 16:09:02,Afternoon,Weekday,Winter
9439,Coffee,2017-05-04 16:09:02,Afternoon,Weekday,Winter
9440,Coffee,2017-05-04 16:12:22,Afternoon,Weekday,Winter
9440,Coffee,2017-05-04 16:12:22,Afternoon,Weekday,Winter
9440,Cake,2017-05-04 16:12:22,Afternoon,Weekday,Winter
9440,Cookies,2017-05-04 16:12:22,Afternoon,Weekday,Winter
9440,Bread,2017-05-04 16:12:22,Afternoon,Weekday,Winter
9441,Tea,2017-05-04 16:27:04,Afternoon,Weekday,Winter
9441,Cake,2017-05-04 16:27:04,Afternoon,Weekday,Winter
9442,Bread,2017-05-04 16:44:45,Afternoon,Weekday,Winter
9443,Tiffin,2017-05-04 16:47:23,Afternoon,Weekday,Winter
9443,Bread,2017-05-04 16:47:23,Afternoon,Weekday,Winter
9444,Pastry,2017-05-04 16:50:10,Afternoon,Weekday,Winter
9445,Cake,2017-05-04 16:56:56,Afternoon,Weekday,Winter
9446,Pastry,2017-05-04 17:01:08,Evening,Weekday,Winter
9446,Tea,2017-05-04 17:01:08,Evening,Weekday,Winter
9446,Coffee,2017-05-04 17:01:08,Evening,Weekday,Winter
9447,Chocolates,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Tea,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Coke,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Juice,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Coffee,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Tiffin,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Alfajores,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Cookies,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Pastry,2017-05-04 17:22:22,Evening,Weekday,Winter
9447,Mineral water,2017-05-04 17:22:22,Evening,Weekday,Winter
9448,Juice,2017-05-04 22:15:55,Night,Weekday,Winter
9448,Mineral water,2017-05-04 22:15:55,Night,Weekday,Winter
9452,Coffee,2017-06-04 08:14:25,Morning,Weekday,Winter
9453,Bread,2017-06-04 08:39:19,Morning,Weekday,Winter
9454,Toast,2017-06-04 08:45:02,Morning,Weekday,Winter
9455,Coffee,2017-06-04 08:58:31,Morning,Weekday,Winter
9456,Coffee,2017-06-04 09:15:00,Morning,Weekday,Winter
9456,Tiffin,2017-06-04 09:15:00,Morning,Weekday,Winter
9456,Bread,2017-06-04 09:15:00,Morning,Weekday,Winter
9457,Alfajores,2017-06-04 09:28:32,Morning,Weekday,Winter
9457,Tea,2017-06-04 09:28:32,Morning,Weekday,Winter
9458,Farm House,2017-06-04 09:37:03,Morning,Weekday,Winter
9459,Toast,2017-06-04 09:57:26,Morning,Weekday,Winter
9459,Coffee,2017-06-04 09:57:26,Morning,Weekday,Winter
9460,Bread,2017-06-04 09:58:32,Morning,Weekday,Winter
9460,Juice,2017-06-04 09:58:32,Morning,Weekday,Winter
9461,Coffee,2017-06-04 09:59:40,Morning,Weekday,Winter
9462,Coffee,2017-06-04 10:07:15,Morning,Weekday,Winter
9462,Juice,2017-06-04 10:07:15,Morning,Weekday,Winter
9463,Jammie Dodgers,2017-06-04 10:31:26,Morning,Weekday,Winter
9463,Coffee,2017-06-04 10:31:26,Morning,Weekday,Winter
9464,Bread,2017-06-04 10:45:47,Morning,Weekday,Winter
9464,Juice,2017-06-04 10:45:47,Morning,Weekday,Winter
9464,Coffee,2017-06-04 10:45:47,Morning,Weekday,Winter
9464,Coffee,2017-06-04 10:45:47,Morning,Weekday,Winter
9464,Cookies,2017-06-04 10:45:47,Morning,Weekday,Winter
9464,Bread,2017-06-04 10:45:47,Morning,Weekday,Winter
9465,Tiffin,2017-06-04 10:53:10,Morning,Weekday,Winter
9465,Juice,2017-06-04 10:53:10,Morning,Weekday,Winter
9465,Tea,2017-06-04 10:53:10,Morning,Weekday,Winter
9466,Coffee,2017-06-04 11:18:25,Morning,Weekday,Winter
9466,Toast,2017-06-04 11:18:25,Morning,Weekday,Winter
9466,Coffee,2017-06-04 11:18:25,Morning,Weekday,Winter
9467,Bread,2017-06-04 11:19:09,Morning,Weekday,Winter
9468,Tea,2017-06-04 11:27:08,Morning,Weekday,Winter
9469,Bread,2017-06-04 11:32:18,Morning,Weekday,Winter
9469,Alfajores,2017-06-04 11:32:18,Morning,Weekday,Winter
9469,Brioche and salami,2017-06-04 11:32:18,Morning,Weekday,Winter
9470,Cake,2017-06-04 11:38:17,Morning,Weekday,Winter
9470,Tea,2017-06-04 11:38:17,Morning,Weekday,Winter
9471,Christmas common,2017-06-04 11:39:24,Morning,Weekday,Winter
9472,Farm House,2017-06-04 11:48:41,Morning,Weekday,Winter
9472,Scandinavian,2017-06-04 11:48:41,Morning,Weekday,Winter
9473,Alfajores,2017-06-04 11:51:58,Morning,Weekday,Winter
9473,Coffee,2017-06-04 11:51:58,Morning,Weekday,Winter
9474,Juice,2017-06-04 12:04:05,Afternoon,Weekday,Winter
9474,Cookies,2017-06-04 12:04:05,Afternoon,Weekday,Winter
9474,Art Tray,2017-06-04 12:04:05,Afternoon,Weekday,Winter
9474,Salad,2017-06-04 12:04:05,Afternoon,Weekday,Winter
9475,Sandwich,2017-06-04 12:29:23,Afternoon,Weekday,Winter
9476,Tea,2017-06-04 12:39:57,Afternoon,Weekday,Winter
9476,Tea,2017-06-04 12:39:57,Afternoon,Weekday,Winter
9476,Sandwich,2017-06-04 12:39:57,Afternoon,Weekday,Winter
9477,Soup,2017-06-04 12:58:25,Afternoon,Weekday,Winter
9477,Coffee,2017-06-04 12:58:25,Afternoon,Weekday,Winter
9478,Coffee,2017-06-04 12:59:39,Afternoon,Weekday,Winter
9478,Sandwich,2017-06-04 12:59:39,Afternoon,Weekday,Winter
9479,Bread,2017-06-04 13:00:43,Afternoon,Weekday,Winter
9480,Bread,2017-06-04 13:06:45,Afternoon,Weekday,Winter
9481,Muffin,2017-06-04 13:30:07,Afternoon,Weekday,Winter
9481,Soup,2017-06-04 13:30:07,Afternoon,Weekday,Winter
9482,Sandwich,2017-06-04 13:40:57,Afternoon,Weekday,Winter
9482,Coffee,2017-06-04 13:40:57,Afternoon,Weekday,Winter
9483,Coffee,2017-06-04 13:52:26,Afternoon,Weekday,Winter
9483,Tiffin,2017-06-04 13:52:26,Afternoon,Weekday,Winter
9484,Coffee,2017-06-04 13:53:23,Afternoon,Weekday,Winter
9484,Sandwich,2017-06-04 13:53:23,Afternoon,Weekday,Winter
9485,Farm House,2017-06-04 13:58:10,Afternoon,Weekday,Winter
9485,Coke,2017-06-04 13:58:10,Afternoon,Weekday,Winter
9485,Soup,2017-06-04 13:58:10,Afternoon,Weekday,Winter
9486,Coffee,2017-06-04 14:02:13,Afternoon,Weekday,Winter
9486,Tiffin,2017-06-04 14:02:13,Afternoon,Weekday,Winter
9487,Sandwich,2017-06-04 14:03:53,Afternoon,Weekday,Winter
9488,Sandwich,2017-06-04 14:05:53,Afternoon,Weekday,Winter
9488,Coffee,2017-06-04 14:05:53,Afternoon,Weekday,Winter
9488,Bread,2017-06-04 14:05:53,Afternoon,Weekday,Winter
9489,Tea,2017-06-04 14:09:39,Afternoon,Weekday,Winter
9489,Coffee,2017-06-04 14:09:39,Afternoon,Weekday,Winter
9489,Truffles,2017-06-04 14:09:39,Afternoon,Weekday,Winter
9490,Coffee,2017-06-04 14:14:01,Afternoon,Weekday,Winter
9491,Tea,2017-06-04 14:19:13,Afternoon,Weekday,Winter
9491,Sandwich,2017-06-04 14:19:13,Afternoon,Weekday,Winter
9491,Sandwich,2017-06-04 14:19:13,Afternoon,Weekday,Winter
9492,Sandwich,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9492,Sandwich,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9492,Coke,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9492,Smoothies,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9492,Bread,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9492,Coffee,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9492,Alfajores,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9492,Crisps,2017-06-04 14:28:23,Afternoon,Weekday,Winter
9493,Coffee,2017-06-04 14:46:07,Afternoon,Weekday,Winter
9493,Coffee,2017-06-04 14:46:07,Afternoon,Weekday,Winter
9493,Coffee,2017-06-04 14:46:07,Afternoon,Weekday,Winter
9493,Toast,2017-06-04 14:46:07,Afternoon,Weekday,Winter
9493,Salad,2017-06-04 14:46:07,Afternoon,Weekday,Winter
9494,Tea,2017-06-04 14:52:04,Afternoon,Weekday,Winter
9494,Muffin,2017-06-04 14:52:04,Afternoon,Weekday,Winter
9494,Bread,2017-06-04 14:52:04,Afternoon,Weekday,Winter
9494,Soup,2017-06-04 14:52:04,Afternoon,Weekday,Winter
9495,Bread,2017-06-04 14:54:40,Afternoon,Weekday,Winter
9495,Tiffin,2017-06-04 14:54:40,Afternoon,Weekday,Winter
9496,Toast,2017-06-04 15:03:26,Afternoon,Weekday,Winter
9496,Bread,2017-06-04 15:03:26,Afternoon,Weekday,Winter
9497,Coffee,2017-06-04 15:09:01,Afternoon,Weekday,Winter
9497,Sandwich,2017-06-04 15:09:01,Afternoon,Weekday,Winter
9498,Coke,2017-06-04 15:35:08,Afternoon,Weekday,Winter
9499,Juice,2017-06-04 16:03:20,Afternoon,Weekday,Winter
9499,Coffee,2017-06-04 16:03:20,Afternoon,Weekday,Winter
9499,Cookies,2017-06-04 16:03:20,Afternoon,Weekday,Winter
9500,Alfajores,2017-06-04 16:18:43,Afternoon,Weekday,Winter
9500,Bread,2017-06-04 16:18:43,Afternoon,Weekday,Winter
9501,Bread,2017-06-04 16:53:18,Afternoon,Weekday,Winter
9501,Mineral water,2017-06-04 16:53:18,Afternoon,Weekday,Winter
9501,Muffin,2017-06-04 16:53:18,Afternoon,Weekday,Winter
9501,Cake,2017-06-04 16:53:18,Afternoon,Weekday,Winter
9502,Tea,2017-06-04 17:00:07,Evening,Weekday,Winter
9502,Tiffin,2017-06-04 17:00:07,Evening,Weekday,Winter
9503,Tea,2017-06-04 17:14:08,Evening,Weekday,Winter
9503,Cookies,2017-06-04 17:14:08,Evening,Weekday,Winter
9504,Coffee,2017-07-04 08:26:56,Morning,Weekday,Winter
9505,Bread,2017-07-04 08:41:29,Morning,Weekday,Winter
9505,Pastry,2017-07-04 08:41:29,Morning,Weekday,Winter
9506,Coffee,2017-07-04 08:47:29,Morning,Weekday,Winter
9506,Coffee,2017-07-04 08:47:29,Morning,Weekday,Winter
9506,Medialuna,2017-07-04 08:47:29,Morning,Weekday,Winter
9506,Cookies,2017-07-04 08:47:29,Morning,Weekday,Winter
9506,Tiffin,2017-07-04 08:47:29,Morning,Weekday,Winter
9506,Toast,2017-07-04 08:47:29,Morning,Weekday,Winter
9507,Coffee,2017-07-04 08:57:19,Morning,Weekday,Winter
9507,Tea,2017-07-04 08:57:19,Morning,Weekday,Winter
9508,Coffee,2017-07-04 09:07:38,Morning,Weekday,Winter
9509,Coffee,2017-07-04 09:08:09,Morning,Weekday,Winter
9509,Medialuna,2017-07-04 09:08:09,Morning,Weekday,Winter
9510,Coffee,2017-07-04 09:14:59,Morning,Weekday,Winter
9510,Bread,2017-07-04 09:14:59,Morning,Weekday,Winter
9510,Cookies,2017-07-04 09:14:59,Morning,Weekday,Winter
9511,Coffee,2017-07-04 09:18:08,Morning,Weekday,Winter
9512,Tea,2017-07-04 09:56:40,Morning,Weekday,Winter
9512,Cake,2017-07-04 09:56:40,Morning,Weekday,Winter
9512,Bread,2017-07-04 09:56:40,Morning,Weekday,Winter
9513,Bread,2017-07-04 10:24:47,Morning,Weekday,Winter
9513,Bread,2017-07-04 10:24:47,Morning,Weekday,Winter
9513,Bread,2017-07-04 10:24:47,Morning,Weekday,Winter
9516,Coffee,2017-07-04 10:44:29,Morning,Weekday,Winter
9516,Medialuna,2017-07-04 10:44:29,Morning,Weekday,Winter
9516,Pastry,2017-07-04 10:44:29,Morning,Weekday,Winter
9516,Bread,2017-07-04 10:44:29,Morning,Weekday,Winter
9517,Cookies,2017-07-04 10:53:58,Morning,Weekday,Winter
9517,Bread,2017-07-04 10:53:58,Morning,Weekday,Winter
9517,Bread,2017-07-04 10:53:58,Morning,Weekday,Winter
9518,Coffee,2017-07-04 10:58:06,Morning,Weekday,Winter
9518,Cookies,2017-07-04 10:58:06,Morning,Weekday,Winter
9519,Tea,2017-07-04 10:58:47,Morning,Weekday,Winter
9519,Juice,2017-07-04 10:58:47,Morning,Weekday,Winter
9519,Muffin,2017-07-04 10:58:47,Morning,Weekday,Winter
9520,Bread,2017-07-04 11:00:26,Morning,Weekday,Winter
9520,Coffee,2017-07-04 11:00:26,Morning,Weekday,Winter
9521,Coffee,2017-07-04 11:01:31,Morning,Weekday,Winter
9522,Coffee,2017-07-04 11:13:41,Morning,Weekday,Winter
9523,Coffee,2017-07-04 12:05:43,Afternoon,Weekday,Winter
9523,Toast,2017-07-04 12:05:43,Afternoon,Weekday,Winter
9524,Coffee,2017-07-04 12:31:50,Afternoon,Weekday,Winter
9524,Toast,2017-07-04 12:31:50,Afternoon,Weekday,Winter
9525,Coffee,2017-07-04 12:32:48,Afternoon,Weekday,Winter
9525,Toast,2017-07-04 12:32:48,Afternoon,Weekday,Winter
9526,Bread,2017-07-04 12:40:24,Afternoon,Weekday,Winter
9527,Coffee,2017-07-04 12:44:51,Afternoon,Weekday,Winter
9527,Soup,2017-07-04 12:44:51,Afternoon,Weekday,Winter
9528,Coffee,2017-07-04 13:01:51,Afternoon,Weekday,Winter
9529,Coke,2017-07-04 13:06:01,Afternoon,Weekday,Winter
9529,Soup,2017-07-04 13:06:01,Afternoon,Weekday,Winter
9529,Sandwich,2017-07-04 13:06:01,Afternoon,Weekday,Winter
9529,Tea,2017-07-04 13:06:01,Afternoon,Weekday,Winter
9529,Mineral water,2017-07-04 13:06:01,Afternoon,Weekday,Winter
9530,Soup,2017-07-04 13:06:52,Afternoon,Weekday,Winter
9531,Coffee,2017-07-04 13:14:10,Afternoon,Weekday,Winter
9532,Bread,2017-07-04 13:19:11,Afternoon,Weekday,Winter
9533,Baguette,2017-07-04 13:39:11,Afternoon,Weekday,Winter
9533,Bread,2017-07-04 13:39:11,Afternoon,Weekday,Winter
9533,Coffee,2017-07-04 13:39:11,Afternoon,Weekday,Winter
9533,Coffee,2017-07-04 13:39:11,Afternoon,Weekday,Winter
9534,Coke,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Juice,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Truffles,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Salad,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Coffee,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Cake,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Sandwich,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Chicken Stew,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9534,Alfajores,2017-07-04 13:45:41,Afternoon,Weekday,Winter
9535,Tiffin,2017-07-04 13:46:25,Afternoon,Weekday,Winter
9535,Tea,2017-07-04 13:46:25,Afternoon,Weekday,Winter
9536,Truffles,2017-07-04 14:04:11,Afternoon,Weekday,Winter
9536,Chicken Stew,2017-07-04 14:04:11,Afternoon,Weekday,Winter
9537,Coffee,2017-07-04 14:07:23,Afternoon,Weekday,Winter
9538,Coffee,2017-07-04 14:41:23,Afternoon,Weekday,Winter
9539,Sandwich,2017-07-04 14:50:02,Afternoon,Weekday,Winter
9539,Mineral water,2017-07-04 14:50:02,Afternoon,Weekday,Winter
9540,Coffee,2017-07-04 15:01:28,Afternoon,Weekday,Winter
9541,Coffee,2017-07-04 15:12:03,Afternoon,Weekday,Winter
9542,Cookies,2017-07-04 15:23:37,Afternoon,Weekday,Winter
9543,Bread,2017-07-04 15:26:07,Afternoon,Weekday,Winter
9543,Cake,2017-07-04 15:26:07,Afternoon,Weekday,Winter
9543,Tiffin,2017-07-04 15:26:07,Afternoon,Weekday,Winter
9544,Cake,2017-07-04 15:26:46,Afternoon,Weekday,Winter
9544,Muffin,2017-07-04 15:26:46,Afternoon,Weekday,Winter
9544,Alfajores,2017-07-04 15:26:46,Afternoon,Weekday,Winter
9545,Scone,2017-07-04 15:44:15,Afternoon,Weekday,Winter
9545,Tea,2017-07-04 15:44:15,Afternoon,Weekday,Winter
9546,Coffee,2017-07-04 15:56:41,Afternoon,Weekday,Winter
9546,Scone,2017-07-04 15:56:41,Afternoon,Weekday,Winter
9547,Coke,2017-07-04 16:09:47,Afternoon,Weekday,Winter
9548,Coffee,2017-07-04 16:29:52,Afternoon,Weekday,Winter
9548,Coffee,2017-07-04 16:29:52,Afternoon,Weekday,Winter
9548,Alfajores,2017-07-04 16:29:52,Afternoon,Weekday,Winter
9549,Bread,2017-07-04 16:37:48,Afternoon,Weekday,Winter
9550,Chicken Stew,2017-07-04 17:30:07,Evening,Weekday,Winter
9550,Sandwich,2017-07-04 17:30:07,Evening,Weekday,Winter
9551,Bread,2017-08-04 08:23:46,Morning,Weekend,Spring
9551,Pastry,2017-08-04 08:23:46,Morning,Weekend,Spring
9552,Farm House,2017-08-04 08:25:07,Morning,Weekend,Spring
9553,Bread,2017-08-04 08:33:09,Morning,Weekend,Spring
9554,Bread,2017-08-04 08:54:26,Morning,Weekend,Spring
9554,Coffee,2017-08-04 08:54:26,Morning,Weekend,Spring
9555,Argentina Night,2017-08-04 08:58:19,Morning,Weekend,Spring
9556,Argentina Night,2017-08-04 08:59:00,Morning,Weekend,Spring
9557,Bread,2017-08-04 08:59:37,Morning,Weekend,Spring
9558,Pastry,2017-08-04 09:09:47,Morning,Weekend,Spring
9558,Alfajores,2017-08-04 09:09:47,Morning,Weekend,Spring
9559,Cake,2017-08-04 09:10:47,Morning,Weekend,Spring
9559,Hot chocolate,2017-08-04 09:10:47,Morning,Weekend,Spring
9559,Coffee,2017-08-04 09:10:47,Morning,Weekend,Spring
9560,Bread,2017-08-04 09:18:55,Morning,Weekend,Spring
9561,Bread,2017-08-04 09:19:34,Morning,Weekend,Spring
9561,Pastry,2017-08-04 09:19:34,Morning,Weekend,Spring
9561,Honey,2017-08-04 09:19:34,Morning,Weekend,Spring
9562,Salad,2017-08-04 09:24:00,Morning,Weekend,Spring
9562,Extra Salami or Feta,2017-08-04 09:24:00,Morning,Weekend,Spring
9562,Coffee,2017-08-04 09:24:00,Morning,Weekend,Spring
9562,Bread,2017-08-04 09:24:00,Morning,Weekend,Spring
9563,Coffee,2017-08-04 09:24:50,Morning,Weekend,Spring
9563,Muffin,2017-08-04 09:24:50,Morning,Weekend,Spring
9563,Baguette,2017-08-04 09:24:50,Morning,Weekend,Spring
9564,Bread,2017-08-04 09:25:14,Morning,Weekend,Spring
9565,Pastry,2017-08-04 09:25:49,Morning,Weekend,Spring
9566,Farm House,2017-08-04 09:43:35,Morning,Weekend,Spring
9566,Farm House,2017-08-04 09:43:35,Morning,Weekend,Spring
9567,Bread,2017-08-04 09:48:32,Morning,Weekend,Spring
9567,Baguette,2017-08-04 09:48:32,Morning,Weekend,Spring
9567,Scandinavian,2017-08-04 09:48:32,Morning,Weekend,Spring
9568,Coffee,2017-08-04 09:55:58,Morning,Weekend,Spring
9568,Muffin,2017-08-04 09:55:58,Morning,Weekend,Spring
9568,Bread,2017-08-04 09:55:58,Morning,Weekend,Spring
9569,Bread,2017-08-04 10:10:25,Morning,Weekend,Spring
9569,Bread,2017-08-04 10:10:25,Morning,Weekend,Spring
9570,Cake,2017-08-04 10:13:55,Morning,Weekend,Spring
9570,Alfajores,2017-08-04 10:13:55,Morning,Weekend,Spring
9570,Coffee,2017-08-04 10:13:55,Morning,Weekend,Spring
9571,Coffee,2017-08-04 10:21:21,Morning,Weekend,Spring
9571,Muffin,2017-08-04 10:21:21,Morning,Weekend,Spring
9572,Bread,2017-08-04 10:23:55,Morning,Weekend,Spring
9573,Coffee,2017-08-04 10:30:17,Morning,Weekend,Spring
9573,Juice,2017-08-04 10:30:17,Morning,Weekend,Spring
9574,Coffee,2017-08-04 10:33:51,Morning,Weekend,Spring
9574,Spanish Brunch,2017-08-04 10:33:51,Morning,Weekend,Spring
9574,The Nomad,2017-08-04 10:33:51,Morning,Weekend,Spring
9574,Brownie,2017-08-04 10:33:51,Morning,Weekend,Spring
9574,Cookies,2017-08-04 10:33:51,Morning,Weekend,Spring
9575,Pastry,2017-08-04 10:35:37,Morning,Weekend,Spring
9575,Coffee,2017-08-04 10:35:37,Morning,Weekend,Spring
9576,Bread,2017-08-04 10:36:49,Morning,Weekend,Spring
9576,Coffee,2017-08-04 10:36:49,Morning,Weekend,Spring
9576,Sandwich,2017-08-04 10:36:49,Morning,Weekend,Spring
9576,Spanish Brunch,2017-08-04 10:36:49,Morning,Weekend,Spring
9576,Bread,2017-08-04 10:36:49,Morning,Weekend,Spring
9577,Bread,2017-08-04 10:39:09,Morning,Weekend,Spring
9578,Tea,2017-08-04 10:43:56,Morning,Weekend,Spring
9578,Granola,2017-08-04 10:43:56,Morning,Weekend,Spring
9578,Afternoon with the baker,2017-08-04 10:43:56,Morning,Weekend,Spring
9578,Argentina Night,2017-08-04 10:43:56,Morning,Weekend,Spring
9579,Afternoon with the baker,2017-08-04 10:44:44,Morning,Weekend,Spring
9579,Argentina Night,2017-08-04 10:44:44,Morning,Weekend,Spring
9579,Tea,2017-08-04 10:44:44,Morning,Weekend,Spring
9580,Truffles,2017-08-04 10:48:43,Morning,Weekend,Spring
9580,Coffee,2017-08-04 10:48:43,Morning,Weekend,Spring
9580,The Nomad,2017-08-04 10:48:43,Morning,Weekend,Spring
9581,Baguette,2017-08-04 10:50:13,Morning,Weekend,Spring
9582,Pastry,2017-08-04 10:51:11,Morning,Weekend,Spring
9583,Coffee,2017-08-04 11:04:05,Morning,Weekend,Spring
9584,Coffee,2017-08-04 11:04:46,Morning,Weekend,Spring
9584,Scone,2017-08-04 11:04:46,Morning,Weekend,Spring
9584,Alfajores,2017-08-04 11:04:46,Morning,Weekend,Spring
9585,Coffee,2017-08-04 11:07:38,Morning,Weekend,Spring
9585,Truffles,2017-08-04 11:07:38,Morning,Weekend,Spring
9585,Pastry,2017-08-04 11:07:38,Morning,Weekend,Spring
9586,Baguette,2017-08-04 11:27:08,Morning,Weekend,Spring
9586,Scandinavian,2017-08-04 11:27:08,Morning,Weekend,Spring
9586,Cake,2017-08-04 11:27:08,Morning,Weekend,Spring
9586,Christmas common,2017-08-04 11:27:08,Morning,Weekend,Spring
9587,Coffee,2017-08-04 11:28:11,Morning,Weekend,Spring
9587,Tacos/Fajita,2017-08-04 11:28:11,Morning,Weekend,Spring
9587,Cake,2017-08-04 11:28:11,Morning,Weekend,Spring
9588,Bread,2017-08-04 11:39:13,Morning,Weekend,Spring
9588,Coffee,2017-08-04 11:39:13,Morning,Weekend,Spring
9588,Cookies,2017-08-04 11:39:13,Morning,Weekend,Spring
9588,Scone,2017-08-04 11:39:13,Morning,Weekend,Spring
9589,Coffee,2017-08-04 11:51:16,Morning,Weekend,Spring
9590,Coffee,2017-08-04 11:54:22,Morning,Weekend,Spring
9590,Tea,2017-08-04 11:54:22,Morning,Weekend,Spring
9590,Smoothies,2017-08-04 11:54:22,Morning,Weekend,Spring
9590,Spanish Brunch,2017-08-04 11:54:22,Morning,Weekend,Spring
9590,The Nomad,2017-08-04 11:54:22,Morning,Weekend,Spring
9591,Bread,2017-08-04 12:06:07,Afternoon,Weekend,Spring
9592,Coffee,2017-08-04 12:10:49,Afternoon,Weekend,Spring
9593,Brownie,2017-08-04 12:14:40,Afternoon,Weekend,Spring
9593,Muffin,2017-08-04 12:14:40,Afternoon,Weekend,Spring
9594,Bread,2017-08-04 12:32:00,Afternoon,Weekend,Spring
9595,Sandwich,2017-08-04 12:32:33,Afternoon,Weekend,Spring
9596,Coffee,2017-08-04 12:36:05,Afternoon,Weekend,Spring
